scientific_name,group,source,conservation_status,match_level,speciesnet_detectable,geofence_status,speciesnet_common_name,speciesnet_label
Campephilus pollens,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,powerful woodpecker,7ae1b69f-3ccc-4958-829f-3d44cda634d6;aves;piciformes;picidae;campephilus;pollens;powerful woodpecker
Campephilus rubricollis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,red-necked woodpecker,d86debb7-d140-442b-a5f8-4bcafe651221;aves;piciformes;picidae;campephilus;rubricollis;red-necked woodpecker
Camptostoma obsoletum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylopterus falcatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylopterus largipennis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylopterus villaviscensio,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylorhamphus procurvoides,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylorhamphus pusillus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylorhamphus trochilirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,red-billed scythebill,05414e5e-7d3c-462b-854b-955eb50a601b;aves;passeriformes;furnariidae;campylorhamphus;trochilirostris;red-billed scythebill
Campylorhynchus fasciatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylorhynchus turdinus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Campylorhynchus zonatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cantorchilus leucopogon,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cantorchilus leucotis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,buff-breasted wren,bd0e2290-0028-437d-aa65-383d3db559b7;aves;passeriformes;troglodytidae;cantorchilus;leucotis;buff-breasted wren
Cantorchilus nigricapillus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cantorchilus superciliaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Capito auratus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Capito aurovirens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Capito quinticolor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Capito squamatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Capsiempis flaveola,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Caracara cheriway,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,blocked by allow-list,crested caracara,43d4ed66-72e7-4114-94f3-e7765c79fb49;aves;falconiformes;falconidae;caracara;cheriway;crested caracara
Cardellina canadensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cardellina pusilla,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,wilson's warbler,a44df5b9-17dd-498a-9ab2-60ff13da5515;aves;passeriformes;parulidae;cardellina;pusilla;wilson's warbler
Carpodectes hopkei,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Catamblyrhynchus diadema,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Catamenia analis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Catamenia homochroa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Catamenia inornata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cathartes aura,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,turkey vulture,2573d6c8-6924-4fca-8a1f-cdb00b1cc859;aves;cathartiformes;cathartidae;cathartes;aura;turkey vulture
Cathartes burrovianus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,blocked by allow-list,lesser yellow-headed vulture,e91c8b8d-3b69-4b59-b2a2-705c75781e73;aves;cathartiformes;cathartidae;cathartes;burrovianus;lesser yellow-headed vulture
Cathartes melambrotus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,greater yellow-headed vulture,0342159a-01b0-4faa-aff1-cf6f10954f27;aves;cathartiformes;cathartidae;cathartes;melambrotus;greater yellow-headed vulture
Catharus dryas,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,spotted nightingale-thrush,1c0ad16e-f865-4f3f-a32f-a9a24b9ea387;aves;passeriformes;turdidae;catharus;dryas;spotted nightingale-thrush
Catharus fuscater,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Catharus minimus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,gray-cheeked thrush,d437edb5-ebbd-4ac1-997e-4f5adc461179;aves;passeriformes;turdidae;catharus;minimus;gray-cheeked thrush
Catharus ustulatus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,russet-backed thrush,6acc4360-3b6c-4b7e-9d77-3c266e17255b;aves;passeriformes;turdidae;catharus;ustulatus;russet-backed thrush
Celeus elegans,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,chestnut woodpecker,25cd5024-9e23-433a-9f3e-fe00d3d88be4;aves;piciformes;picidae;celeus;elegans;chestnut woodpecker
Celeus flavus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Celeus grammicus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Celeus loricatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Celeus spectabilis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Celeus torquatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cephalopterus ornatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cephalopterus penduliger,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Ceratopipra erythrocephala,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Ceratopipra mentalis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cercomacra cinerascens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cercomacra nigricans,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cercomacroides fuscicauda,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cercomacroides nigrescens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cercomacroides serva,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cercomacroides tyrannina,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,dusky antbird,5d2c548a-47bb-42c4-82ed-dd7f829bce60;aves;passeriformes;thamnophilidae;cercomacroides;tyrannina;dusky antbird
Certhiasomus stictolaemus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Certhidea fusca,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Certhidea olivacea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetocercus berlepschi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetocercus bombus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetocercus heliodor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetocercus mulsant,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetura brachyura,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetura chapmani,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetura cinereiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetura egregia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetura pelagica,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chaetura spinicaudus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chalcostigma herrani,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chalcostigma ruficeps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chalcostigma stanleyi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chalybura buffonii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chalybura urochrysia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chamaepetes goudotii,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,sickle-winged guan,a572793a-efe1-4ae5-8005-a33f8850ba30;aves;galliformes;cracidae;chamaepetes;goudotii;sickle-winged guan
Chamaeza campanisona,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,short-tailed antthrush,ff835113-781b-43f5-b54a-2fe9f6eb7d91;aves;passeriformes;formicariidae;chamaeza;campanisona;short-tailed antthrush
Chamaeza mollissima,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chamaeza nobilis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,striated antthrush,c21f1485-8846-4468-a6b6-d9afe322649e;aves;passeriformes;formicariidae;chamaeza;nobilis;striated antthrush
Chapman subespecie erythropygius,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Charadrius collaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Charadrius melodus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Charadrius nivosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Charadrius semipalmatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Charadrius vociferus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,killdeer,542f379a-03f4-43df-aa29-f376fdcd97e0;aves;charadriiformes;charadriidae;charadrius;vociferus;killdeer
Charadrius wilsonia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chelidoptera tenebrosa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chiroxiphia pareola,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlidonias niger,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorestes notata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chloroceryle aenea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chloroceryle amazona,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chloroceryle americana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chloroceryle inda,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorochrysa calliparaea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorochrysa phoenicotis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorophanes spiza,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorophonia cyanea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorophonia flavirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorophonia pyrrhophrys,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chloropipo flavicapilla,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chloropipo unicolor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorornis riefferii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorospingus canigularis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorospingus flavigularis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorospingus flavopectus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorospingus flavovirens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorospingus parvirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorospingus semifuscus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorostilbon melanorhynchus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorostilbon mellisugus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorothraupis carmioli,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorothraupis olivacea,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chlorothraupis stolzmanni,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chondrohierax uncinatus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,hook-billed kite,72540227-fa36-47e3-a98e-d682c3603b13;aves;accipitriformes;accipitridae;chondrohierax;uncinatus;hook-billed kite
Chordeiles acutipennis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,lesser nighthawk,008c46ff-1457-4206-9640-6bc61cf15ea4;aves;caprimulgiformes;caprimulgidae;chordeiles;acutipennis;lesser nighthawk
Chordeiles minor,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,common nighthawk,e7bd8ccc-65d7-4c7a-b74c-e0dcf4216529;aves;caprimulgiformes;caprimulgidae;chordeiles;minor;common nighthawk
Chordeiles nacunda,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chordeiles rupestris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chroicocephalus cirrocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chroicocephalus philadelphia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chroicocephalus serranus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chrysothlypis salmoni,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Chrysuronia oenone,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Ciccaba albitarsis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Ciccaba huhula,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Ciccaba nigrolineata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Ciccaba virgata,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,mottled owl,531c61a7-b1a2-46d1-b882-4f517780b8ee;aves;strigiformes;strigidae;ciccaba;virgata;mottled owl
Cichlopsis leucogenys,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cinclodes albidiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cinclodes excelsior,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cinclus leucocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cinnycerthia olivascens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cinnycerthia unirufa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Circus cinereus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cissopis leverianus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cistothorus platensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Claravis mondetoura,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Claravis pretiosa,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,blue ground-dove,c92cbb16-ea5d-42d7-85e6-ee9104c77736;aves;columbiformes;columbidae;claravis;pretiosa;blue ground-dove
Clibanornis erythrocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Clibanornis rubiginosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cnemarchus erythropygius,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cnemathraupis eximia,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cnemoscopus rubrirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cnemotriccus fuscatus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,fuscous flycatcher,6f28ae88-2577-4a81-bd6e-a0faab77a846;aves;passeriformes;tyrannidae;cnemotriccus;fuscatus;fuscous flycatcher
Cnipodectes subbrunneus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coccycua minuta,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coccycua pumila,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coccyzus americanus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coccyzus erythropthalmus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coccyzus euleri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coccyzus lansbergi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coccyzus melacoryphus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Cochlearius cochlearius,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,boat-billed heron,4ae3b7b9-5082-4320-b216-a0aa6e60c97e;aves;pelecaniformes;ardeidae;cochlearius;cochlearius;boat-billed heron
Coeligena coeligena,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coeligena iris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coeligena lutetiae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coeligena torquata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coeligena wilsoni,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Coereba flaveola,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,bananaquit,266ebb62-70b1-4d28-860f-e05f6dff276f;aves;passeriformes;thraupidae;coereba;flaveola;bananaquit
Colaptes punctigula,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,spot-breasted woodpecker,91a5507d-70a4-404a-8d28-841998762547;aves;piciformes;picidae;colaptes;punctigula;spot-breasted woodpecker
Colaptes rivolii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Colaptes rubiginosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Colaptes rupicola,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Colibri coruscans,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Colibri delphinae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Colibri thalassinus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Colonia colonus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Columba livia,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,rock dove,4b7d3cff-8c0a-49b3-a8c0-a2e28f156818;aves;columbiformes;columbidae;columba;livia;rock dove
Columbina buckleyi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Columbina cruziana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Columbina minuta,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,plain-breasted ground-dove,c61962ee-d112-42d6-9eaf-640fe97bff57;aves;columbiformes;columbidae;columbina;minuta;plain-breasted ground-dove
Columbina passerina,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,common ground-dove,d0a759dc-58ec-4c06-abb9-e60a26931962;aves;columbiformes;columbidae;columbina;passerina;common ground-dove
Columbina talpacoti,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,ruddy ground-dove,0cf1383a-38fc-421a-a769-3e47494d5edc;aves;columbiformes;columbidae;columbina;talpacoti;ruddy ground-dove
Como resultado,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Con base,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conirostrum albifrons,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conirostrum bicolor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conirostrum cinereum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conirostrum margaritae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conirostrum sitticolor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conirostrum speciosum,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conopias albovittatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conopias cinchoneti,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conopias parvus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conopias trivirgatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conopophaga aurita,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conopophaga castaneiceps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conopophaga peruviana,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Conothraupis speculigera,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Contopus cinereus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Contopus cooperi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Contopus fumigatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Contopus nigrescens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Contopus sordidulus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,western wood-pewee,12b2a5ea-b9b9-48a6-8c45-ab32f9ff0468;aves;passeriformes;tyrannidae;contopus;sordidulus;western wood-pewee
